book_id,goodreads_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,title,language_code,average_rating,ratings_count,image_url,rating_counts,tags,ratings
7429,16900,522004,57,1420925229,9781420925230.0,['Henry David Thoreau'],1995.0,Civil Disobedience and Reading,eng,4.06,12557,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 141, 'ratings_2': 609, 'ratings_3': 2752, 'ratings_4': 5009, 'ratings_5': 5195}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 23471, 'tag_name': 'philosophy'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]","[{'user': {'user_id': 171, 'user_name': 'Jessica Cannon'}, 'rating': 4}, {'user': {'user_id': 212, 'user_name': 'Christopher Taylor'}, 'rating': 3}]"
1288,9014,522169,109,451196716,9780451196710.0,"['Richard Bachman', 'Stephen King']",1979.0,The Long Walk,eng,4.11,71775,https://images.gr-assets.com/books/1309212400m/9014.jpg,"{'ratings_1': 813, 'ratings_2': 3338, 'ratings_3': 14937, 'ratings_4': 28192, 'ratings_5': 32656}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 10059, 'tag_name': 'dystopia'}, {'tag_id': 30358, 'tag_name': 'thriller'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]","[{'user': {'user_id': 361, 'user_name': 'Joshua Choi'}, 'rating': 5}]"
1927,401514,525961,56,038000321X,9780380003210.0,['Piers Paul Read'],1974.0,Alive: The Story of the Andes Survivors,eng,4.08,49300,https://images.gr-assets.com/books/1404247131m/401514.jpg,"{'ratings_1': 455, 'ratings_2': 1337, 'ratings_3': 10066, 'ratings_4': 20488, 'ratings_5': 18285}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 21773, 'tag_name': 'nonfiction'}, {'tag_id': 1691, 'tag_name': 'adventure'}]","[{'user': {'user_id': 220, 'user_name': 'Christopher Brown'}, 'rating': 3}]"
2479,46945,526038,39,1560252480,9781560252480.0,"['Hubert Selby Jr.', 'Darren Aronofsky', 'Richard Price']",1978.0,Requiem for a Dream,eng,4.1,37995,https://images.gr-assets.com/books/1353949849m/46945.jpg,"{'ratings_1': 724, 'ratings_2': 1428, 'ratings_3': 6791, 'ratings_4': 14658, 'ratings_5': 15791}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 22743, 'tag_name': 'owned'}]","[{'user': {'user_id': 453, 'user_name': 'Daniel Clay'}, 'rating': 4}]"
1051,33512,527677,35,312199430,9780312199430.0,['Jim Fergus'],1998.0,One Thousand White Women: The Journals of May Dodd,eng,3.88,84367,https://images.gr-assets.com/books/1389821957m/33512.jpg,"{'ratings_1': 2618, 'ratings_2': 6244, 'ratings_3': 19620, 'ratings_4': 32330, 'ratings_5': 28863}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 14487, 'tag_name': 'historical-fiction'}, {'tag_id': 4949, 'tag_name': 'book-club'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 258, 'user_name': 'Laura Roberts'}, 'rating': 5}, {'user': {'user_id': 396, 'user_name': 'Jill Jones'}, 'rating': 4}]"
3614,27528,534981,41,078622469X,9780786224690.0,"['Tim LaHaye', 'Jerry B. Jenkins']",1997.0,Nicolae: The Rise of Antichrist,en-US,3.95,27152,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 733, 'ratings_2': 1788, 'ratings_3': 6577, 'ratings_4': 9696, 'ratings_5': 10849}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7116, 'tag_name': 'christian-fiction'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 7077, 'tag_name': 'christian'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]","[{'user': {'user_id': 370, 'user_name': 'Lisa Irwin'}, 'rating': 4}]"
1112,77392,535245,5,553213172,9780553213170.0,['L.M. Montgomery'],1915.0,Anne of the Island,eng,4.21,97049,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 1120, 'ratings_2': 2561, 'ratings_3': 16940, 'ratings_4': 34814, 'ratings_5': 46807}","[{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 33114, 'tag_name': 'young-adult'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]","[{'user': {'user_id': 245, 'user_name': 'Holly Johnson'}, 'rating': 4}]"
3205,550844,538087,66,451822196,9780451822190.0,"['Stephen King', 'Bernie Wrightson']",1983.0,Cycle of the Werewolf,eng,3.62,30993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 687, 'ratings_2': 3635, 'ratings_3': 12773, 'ratings_4': 11097, 'ratings_5': 8208}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 14821, 'tag_name': 'horror'}, {'tag_id': 28663, 'tag_name': 'stephen-king'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 17273, 'tag_name': 'king'}]","[{'user': {'user_id': 286, 'user_name': 'Cole Hernandez'}, 'rating': 3}]"
2181,551876,539116,40,312367481,9780312367480.0,"['Arlene Mosel', 'Blair Lent']",1968.0,Tikki Tikki Tembo,en-CA,4.21,52536,https://images.gr-assets.com/books/1317064300m/551876.jpg,"{'ratings_1': 856, 'ratings_2': 1890, 'ratings_3': 9126, 'ratings_4': 14715, 'ratings_5': 26574}","[{'tag_id': 23605, 'tag_name': 'picture-books'}, {'tag_id': 6953, 'tag_name': 'childrens'}, {'tag_id': 6895, 'tag_name': 'children-s-books'}, {'tag_id': 6857, 'tag_name': 'children'}, {'tag_id': 6888, 'tag_name': 'children-s'}]","[{'user': {'user_id': 322, 'user_name': 'William Lewis'}, 'rating': 4}, {'user': {'user_id': 324, 'user_name': 'Lindsey Clark'}, 'rating': 4}]"
1999,249,543143,205,802131786,9780802131780.0,['Henry Miller'],1934.0,Tropic of Cancer,eng,3.71,45518,https://images.gr-assets.com/books/1408753140m/249.jpg,"{'ratings_1': 2313, 'ratings_2': 4591, 'ratings_3': 12278, 'ratings_4': 16494, 'ratings_5': 14025}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 22743, 'tag_name': 'owned'}]","[{'user': {'user_id': 78, 'user_name': 'Corey Mercer'}, 'rating': 3}, {'user': {'user_id': 167, 'user_name': 'Timothy Hall'}, 'rating': 4}, {'user': {'user_id': 214, 'user_name': 'Clifford Hancock'}, 'rating': 4}, {'user': {'user_id': 404, 'user_name': 'Nicholas Medina'}, 'rating': 5}]"
5550,50275,543352,68,747549923,9780747549920.0,"['Hubert Selby Jr.', 'Gilbert Sorrentino']",1964.0,Last Exit to Brooklyn,eng,3.94,15491,https://images.gr-assets.com/books/1362815242m/50275.jpg,"{'ratings_1': 428, 'ratings_2': 1029, 'ratings_3': 3658, 'ratings_4': 6593, 'ratings_5': 5865}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 185, 'user_name': 'Mackenzie Marsh DDS'}, 'rating': 3}]"
2597,10065,551030,30,380731509,9780380731500.0,"['Louis Sachar', 'Joel Schick']",1989.0,Wayside School is Falling Down,eng,4.17,45631,https://images.gr-assets.com/books/1405055796m/10065.jpg,"{'ratings_1': 558, 'ratings_2': 1595, 'ratings_3': 8558, 'ratings_4': 14675, 'ratings_5': 21498}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 6953, 'tag_name': 'childrens'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 6828, 'tag_name': 'childhood'}, {'tag_id': 6857, 'tag_name': 'children'}]","[{'user': {'user_id': 29, 'user_name': 'Carla Ortiz'}, 'rating': 3}, {'user': {'user_id': 207, 'user_name': 'Jeanne Hamilton'}, 'rating': 4}, {'user': {'user_id': 322, 'user_name': 'William Lewis'}, 'rating': 4}]"
3643,175675,551195,105,812978188,9780812978190.0,['E.L. Doctorow'],1974.0,Ragtime,eng,3.88,26815,https://images.gr-assets.com/books/1320531790m/175675.jpg,"{'ratings_1': 582, 'ratings_2': 1706, 'ratings_3': 7341, 'ratings_4': 12086, 'ratings_5': 8719}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 14487, 'tag_name': 'historical-fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 7457, 'tag_name': 'classics'}]","[{'user': {'user_id': 130, 'user_name': 'Kimberly Mitchell'}, 'rating': 5}, {'user': {'user_id': 66, 'user_name': 'Wendy Sanchez'}, 'rating': 2}, {'user': {'user_id': 233, 'user_name': 'Michael Lester'}, 'rating': 3}, {'user': {'user_id': 247, 'user_name': 'Greg Johnson'}, 'rating': 5}]"
4578,7983,551326,31,142501522,9780142501530.0,"['Brian Jacques', 'Gary Chalk']",1992.0,Salamandastron,en-US,4.05,23723,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 152, 'ratings_2': 750, 'ratings_3': 5606, 'ratings_4': 9264, 'ratings_5': 8794}","[{'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 33114, 'tag_name': 'young-adult'}, {'tag_id': 25554, 'tag_name': 'redwall'}]","[{'user': {'user_id': 149, 'user_name': 'Anthony Palmer'}, 'rating': 3}]"
6487,3368,561281,44,321344758,9780321344760.0,['Steve Krug'],2000.0,Don't Make Me Think! A common sense approach to web usability,en-US,4.24,7296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 64, 'ratings_2': 315, 'ratings_3': 2083, 'ratings_4': 5892, 'ratings_5': 6397}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 9318, 'tag_name': 'design'}, {'tag_id': 31678, 'tag_name': 'ux'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]","[{'user': {'user_id': 187, 'user_name': 'Diana Young'}, 'rating': 5}]"
2284,95186,563837,79,802142818,9780802142820.0,['Kiran Desai'],2006.0,The Inheritance of Loss,eng,3.41,37967,https://images.gr-assets.com/books/1327909065m/95186.jpg,"{'ratings_1': 1784, 'ratings_2': 5351, 'ratings_3': 13957, 'ratings_4': 13427, 'ratings_5': 6026}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 15453, 'tag_name': 'india'}, {'tag_id': 22743, 'tag_name': 'owned'}]","[{'user': {'user_id': 112, 'user_name': 'David Harper'}, 'rating': 5}, {'user': {'user_id': 128, 'user_name': 'Bethany Smith'}, 'rating': 3}, {'user': {'user_id': 56, 'user_name': 'Jesse Williams'}, 'rating': 3}, {'user': {'user_id': 243, 'user_name': 'Lee Stephens'}, 'rating': 2}, {'user': {'user_id': 417, 'user_name': 'Laurie Knight'}, 'rating': 3}]"
4939,22904,568437,70,805210555,9780805210550.0,"['Franz Kafka', 'Nahum N. Glatzer', 'John Updike', 'Willa Muir', 'Edwin Muir', 'Tania Stern', 'James Stern', 'Ernst Kaiser', 'Eithne Wilkins']",1946.0,Sämtliche Erzählungen,eng,4.34,18314,https://images.gr-assets.com/books/1223588017m/22904.jpg,"{'ratings_1': 201, 'ratings_2': 454, 'ratings_3': 2373, 'ratings_4': 6549, 'ratings_5': 10964}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 27669, 'tag_name': 'short-stories'}, {'tag_id': 7457, 'tag_name': 'classics'}]","[{'user': {'user_id': 257, 'user_name': 'Jason Baker'}, 'rating': 3}, {'user': {'user_id': 274, 'user_name': 'Jerry Todd'}, 'rating': 5}]"
1094,17150,575450,501,1583485090,9781583485100.0,['Willa Cather'],1918.0,My Ántonia,eng,3.76,81102,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 3655, 'ratings_2': 8405, 'ratings_3': 24776, 'ratings_4': 35642, 'ratings_5': 28561}","[{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 14487, 'tag_name': 'historical-fiction'}, {'tag_id': 30574, 'tag_name': 'to-read'}]","[{'user': {'user_id': 233, 'user_name': 'Michael Lester'}, 'rating': 4}, {'user': {'user_id': 242, 'user_name': 'Heather Hall'}, 'rating': 3}, {'user': {'user_id': 187, 'user_name': 'Diana Young'}, 'rating': 4}, {'user': {'user_id': 372, 'user_name': 'Stephanie Newman'}, 'rating': 5}]"
6018,92250,576784,8,1559360615,9781559360620.0,['Tony Kushner'],1992.0,Angels in America: A Gay Fantasia on National Themes: Millennium Approaches (Part One),en-US,4.27,16814,https://images.gr-assets.com/books/1354209439m/92250.jpg,"{'ratings_1': 331, 'ratings_2': 612, 'ratings_3': 2188, 'ratings_4': 4892, 'ratings_5': 8926}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 23743, 'tag_name': 'plays'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 18001, 'tag_name': 'lgbt'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]","[{'user': {'user_id': 136, 'user_name': 'Jasmine Blackburn'}, 'rating': 5}]"
3547,34492,583590,64,60890312,9780060890320.0,['Terry Pratchett'],2006.0,Wintersmith,eng,4.22,33917,https://images.gr-assets.com/books/1290229201m/34492.jpg,"{'ratings_1': 140, 'ratings_2': 885, 'ratings_3': 6171, 'ratings_4': 15104, 'ratings_5': 17004}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 9565, 'tag_name': 'discworld'}, {'tag_id': 33114, 'tag_name': 'young-adult'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 287, 'user_name': 'Brandon Burke'}, 'rating': 5}]"
1089,34507,583611,115,60855908,9780060855900.0,['Terry Pratchett'],1987.0,Equal Rites,eng,4.0,88673,https://images.gr-assets.com/books/1407706800m/34507.jpg,"{'ratings_1': 668, 'ratings_2': 3631, 'ratings_3': 24344, 'ratings_4': 40902, 'ratings_5': 33113}","[{'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 9565, 'tag_name': 'discworld'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 15048, 'tag_name': 'humor'}, {'tag_id': 29568, 'tag_name': 'terry-pratchett'}]","[{'user': {'user_id': 246, 'user_name': 'Daniel Baker'}, 'rating': 3}, {'user': {'user_id': 287, 'user_name': 'Brandon Burke'}, 'rating': 5}, {'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 4}]"
2086,34532,583655,65,552154288,9780552154280.0,['Terry Pratchett'],1996.0,Hogfather,eng,4.22,50364,https://images.gr-assets.com/books/1416342611m/34532.jpg,"{'ratings_1': 195, 'ratings_2': 1348, 'ratings_3': 9753, 'ratings_4': 21841, 'ratings_5': 25696}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 9565, 'tag_name': 'discworld'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 15048, 'tag_name': 'humor'}]","[{'user': {'user_id': 287, 'user_name': 'Brandon Burke'}, 'rating': 5}, {'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 4}]"
3362,47994,583688,59,552154180,9780552154180.0,['Terry Pratchett'],1998.0,The Last Continent,eng,3.99,32861,https://images.gr-assets.com/books/1332672492m/47994.jpg,"{'ratings_1': 218, 'ratings_2': 1584, 'ratings_3': 9242, 'ratings_4': 14677, 'ratings_5': 12564}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 9565, 'tag_name': 'discworld'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 15048, 'tag_name': 'humor'}]","[{'user': {'user_id': 287, 'user_name': 'Brandon Burke'}, 'rating': 5}, {'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 4}]"
4494,79422,585352,14,1401210104,9781401210110.0,"['Brian K. Vaughan', 'Pia Guerra', 'Goran Sudžuka', 'José Marzán Jr.']",2006.0,"Y: The Last Man, Vol. 8: Kimono Dragons",eng,4.22,23842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 294, 'ratings_2': 693, 'ratings_3': 3364, 'ratings_4': 8751, 'ratings_5': 11029}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 13561, 'tag_name': 'graphic-novels'}, {'tag_id': 7778, 'tag_name': 'comics'}, {'tag_id': 13547, 'tag_name': 'graphic-novel'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}]","[{'user': {'user_id': 340, 'user_name': 'Ashlee Moore'}, 'rating': 4}]"
949,13895,588034,56,1857232097,9781857232100.0,['Robert Jordan'],1993.0,The Fires of Heaven,en-US,4.13,93227,https://images.gr-assets.com/books/1327866286m/13895.jpg,"{'ratings_1': 863, 'ratings_2': 3367, 'ratings_3': 18885, 'ratings_4': 39542, 'ratings_5': 41660}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 32401, 'tag_name': 'wheel-of-time'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 319, 'user_name': 'Patrick Short'}, 'rating': 2}, {'user': {'user_id': 370, 'user_name': 'Lisa Irwin'}, 'rating': 4}]"
264,3876,589497,343,743297334,9780743297330.0,['Ernest Hemingway'],1926.0,The Sun Also Rises,en-US,3.83,284988,https://images.gr-assets.com/books/1331828228m/3876.jpg,"{'ratings_1': 9602, 'ratings_2': 23682, 'ratings_3': 70004, 'ratings_4': 105785, 'ratings_5': 94044}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 4, 'user_name': 'Tracy Howard'}, 'rating': 3}, {'user': {'user_id': 22, 'user_name': 'Luis Black'}, 'rating': 2}, {'user': {'user_id': 55, 'user_name': 'Eric Green'}, 'rating': 5}, {'user': {'user_id': 26, 'user_name': 'Daniel King'}, 'rating': 5}, {'user': {'user_id': 126, 'user_name': 'Jason Hendrix'}, 'rating': 4}, {'user': {'user_id': 125, 'user_name': 'Barbara Jones'}, 'rating': 4}, {'user': {'user_id': 171, 'user_name': 'Jessica Cannon'}, 'rating': 5}, {'user': {'user_id': 184, 'user_name': 'Eric Garcia'}, 'rating': 4}, {'user': {'user_id': 168, 'user_name': 'Kevin Meadows'}, 'rating': 3}, {'user': {'user_id': 214, 'user_name': 'Clifford Hancock'}, 'rating': 4}, {'user': {'user_id': 116, 'user_name': 'Catherine Zimmerman'}, 'rating': 5}, {'user': {'user_id': 248, 'user_name': 'Mr. Matthew Lee'}, 'rating': 5}, {'user': {'user_id': 247, 'user_name': 'Greg Johnson'}, 'rating': 5}, {'user': {'user_id': 324, 'user_name': 'Lindsey Clark'}, 'rating': 4}, {'user': {'user_id': 28, 'user_name': 'Jeremy Hale'}, 'rating': 5}, {'user': {'user_id': 319, 'user_name': 'Patrick Short'}, 'rating': 3}, {'user': {'user_id': 65, 'user_name': 'John Thompson'}, 'rating': 4}, {'user': {'user_id': 347, 'user_name': 'Gina Lowe'}, 'rating': 3}, {'user': {'user_id': 303, 'user_name': 'Brad Joseph'}, 'rating': 3}, {'user': {'user_id': 378, 'user_name': 'Robert Barnes'}, 'rating': 2}, {'user': {'user_id': 389, 'user_name': 'Mrs. Katie Clark'}, 'rating': 4}, {'user': {'user_id': 9, 'user_name': 'Lori Aguilar'}, 'rating': 4}, {'user': {'user_id': 444, 'user_name': 'Susan Mathews'}, 'rating': 2}, {'user': {'user_id': 453, 'user_name': 'Daniel Clay'}, 'rating': 4}, {'user': {'user_id': 245, 'user_name': 'Holly Johnson'}, 'rating': 4}]"
7238,15560,589782,29,345396553,9780345396560.0,['Terry Brooks'],2000.0,Ilse Witch ,en-US,3.95,14386,https://images.gr-assets.com/books/1403187876m/15560.jpg,"{'ratings_1': 123, 'ratings_2': 715, 'ratings_3': 3792, 'ratings_4': 5692, 'ratings_5': 4888}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 29559, 'tag_name': 'terry-brooks'}, {'tag_id': 27461, 'tag_name': 'shannara'}, {'tag_id': 9221, 'tag_name': 'default'}]","[{'user': {'user_id': 324, 'user_name': 'Lindsey Clark'}, 'rating': 4}]"
3982,32505,590167,97,446699551,9780446699560.0,['Michael Connelly'],2005.0,The Closers,eng,4.08,24688,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 73, 'ratings_2': 525, 'ratings_3': 5740, 'ratings_4': 14070, 'ratings_5': 9390}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 19892, 'tag_name': 'michael-connelly'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 263, 'user_name': 'Andrew Luna'}, 'rating': 5}, {'user': {'user_id': 427, 'user_name': 'Timothy Phillips'}, 'rating': 3}]"
1343,34506,592532,117,61020702,9780061020700.0,['Terry Pratchett'],1986.0,The Light Fantastic,en-US,3.94,75196,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 344, 'ratings_2': 3897, 'ratings_3': 22419, 'ratings_4': 36096, 'ratings_5': 26012}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 9565, 'tag_name': 'discworld'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 15048, 'tag_name': 'humor'}]","[{'user': {'user_id': 287, 'user_name': 'Brandon Burke'}, 'rating': 4}, {'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 4}]"
4471,83143,594714,62,7118899,9780007118890.0,['Paullina Simons'],2003.0,"Tatiana and Alexander (The Bronze Horseman, #2)",en-GB,4.3,20654,https://images.gr-assets.com/books/1390089221m/83143.jpg,"{'ratings_1': 232, 'ratings_2': 688, 'ratings_3': 3456, 'ratings_4': 8424, 'ratings_5': 13407}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 14487, 'tag_name': 'historical-fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 26138, 'tag_name': 'romance'}]","[{'user': {'user_id': 385, 'user_name': 'Denise Williams'}, 'rating': 3}]"
2079,11650,598119,100,99771810,9780099771810.0,['Philip Roth'],1997.0,American Pastoral,eng,3.91,38017,https://images.gr-assets.com/books/1203002984m/11650.jpg,"{'ratings_1': 1278, 'ratings_2': 3118, 'ratings_3': 8920, 'ratings_4': 16458, 'ratings_5': 14992}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 24609, 'tag_name': 'pulitzer'}]","[{'user': {'user_id': 11, 'user_name': 'Lori Diaz'}, 'rating': 4}, {'user': {'user_id': 142, 'user_name': 'Miss Michele Raymond MD'}, 'rating': 4}, {'user': {'user_id': 248, 'user_name': 'Mr. Matthew Lee'}, 'rating': 4}, {'user': {'user_id': 389, 'user_name': 'Mrs. Katie Clark'}, 'rating': 1}]"
